InvoiceId,InvoiceDate,InvoiceAmount,CustomerId,ProductId,SalesRepId
2717,4/18/2019,251.55,2173,12,4
2718,4/18/2019,160.45,2174,13,5
2719,4/18/2019,51.8,2175,14,6
2720,4/18/2019,54.15,2176,15,7
2721,4/18/2019,249.75,2177,16,8
2722,4/18/2019,676.15,2178,1,9
2723,4/18/2019,149.85,2179,2,10
2724,4/18/2019,244.15,2180,3,11
2725,4/18/2019,389.4,2181,4,19
2726,4/18/2019,1069.65,2182,5,20
2727,4/18/2019,309.55,2183,6,21
2728,4/18/2019,187.3,2184,7,22
2729,4/18/2019,1250.45,2185,8,23
2730,4/18/2019,38.85,2186,9,24
2731,4/18/2019,10,2187,10,25
2732,4/18/2019,5.9,2188,11,1
2733,4/18/2019,129.5,1447,12,2
2734,4/18/2019,52.8,275,13,3
2735,4/18/2019,124.55,508,14,4
2736,4/18/2019,86.85,290,15,5
2737,4/18/2019,18.7,1580,16,6
2738,4/18/2019,29.5,1475,1,7
2739,4/18/2019,242.5,1171,2,8
2740,4/18/2019,223.6,1338,3,9
2741,4/18/2019,136.6,2171,4,10
2742,4/18/2019,9,287,5,11
2743,4/18/2019,533.35,102,6,10
2744,4/18/2019,9.96,1814,7,11
2745,4/18/2019,136.75,1712,8,12
2746,4/18/2019,257.35,121,9,13
2747,4/18/2019,226.35,375,10,14
2748,4/18/2019,708.95,1031,11,10
2749,4/18/2019,79.7,1399,12,11
2750,4/19/2019,449.55,2189,13,12
2751,4/19/2019,385.9,2190,14,13
2752,4/19/2019,324.35,2191,15,14
2753,4/19/2019,237.3,2192,16,10
2754,4/19/2019,739.3,2193,1,11
2755,4/19/2019,334.3,2194,2,12
2756,4/19/2019,38.85,2195,3,13
2757,4/19/2019,103.6,2196,4,14
2758,4/19/2019,229.7,2197,5,1
2759,4/19/2019,346.4,2198,6,2
2760,4/19/2019,19.95,2199,7,3
2761,4/19/2019,2.95,2200,8,4
2762,4/19/2019,829.25,2201,9,5
2763,4/19/2019,25.9,2202,10,6
2764,4/19/2019,555.4,2203,11,7
2765,4/19/2019,259.45,2204,12,8
2766,4/19/2019,399.6,2205,13,9
2767,4/19/2019,249.4,2206,14,10
2768,4/19/2019,140.25,2207,15,11
2769,4/19/2019,55.9,13,16,12
2770,4/19/2019,4,1954,1,13
2771,4/19/2019,9.96,1809,2,14
2772,4/19/2019,247.07,2021,3,15
2773,4/20/2019,12.95,2208,4,16
2774,4/20/2019,146.35,2209,5,17
2775,4/20/2019,99.75,2210,6,18
2776,4/20/2019,216.45,2211,7,19
2777,4/20/2019,29.9,2212,8,20
2778,4/20/2019,779.9,2213,9,21
2779,4/20/2019,265.45,2214,10,22
2780,4/20/2019,92.45,2215,11,23
2781,4/20/2019,2.95,2216,12,24
2782,4/20/2019,214.4,2217,13,25
2783,4/20/2019,42.35,2218,14,1
2784,4/20/2019,372.95,2219,15,2
2785,4/20/2019,509.4,2220,16,3
2786,4/20/2019,104.65,2221,1,4
2787,4/20/2019,179.55,2222,2,5
2788,4/20/2019,440.3,2223,3,6
2789,4/20/2019,61.68,2224,4,7
2790,4/20/2019,32.47,2225,5,8
2791,4/20/2019,394.25,2226,6,9
2792,4/20/2019,1150.45,2227,7,10
2793,4/20/2019,163.5,2228,8,11
2794,4/20/2019,1000,2229,9,12
2795,4/20/2019,259.45,2230,10,13
2796,4/20/2019,79.8,2231,11,14
2797,4/20/2019,1095.6,2232,12,15
2798,4/20/2019,25,2233,13,16
2799,4/20/2019,25,2234,14,17
2800,4/20/2019,199.3,2235,15,18
2801,4/20/2019,294.55,2236,16,19
2802,4/20/2019,12.95,2237,1,20
2803,4/20/2019,509.5,2238,2,21
2804,4/20/2019,90.65,2239,3,22
2805,4/20/2019,124.6,2240,4,23
2806,4/20/2019,474.6,2241,5,24
2807,4/20/2019,614.95,2242,6,25
2808,4/20/2019,527.25,2243,7,19
2809,4/20/2019,154.45,2244,8,20
2810,4/20/2019,451.4,2245,9,21
2811,4/20/2019,139.65,2246,10,22
2812,4/20/2019,25,2247,11,23
2813,4/20/2019,409.15,2248,12,24
2814,4/20/2019,224.55,2249,13,25
2815,4/20/2019,155.4,2250,14,1
2816,4/20/2019,74.75,2251,15,2
2817,4/20/2019,134.55,2252,16,3
2818,4/20/2019,629.55,2253,1,4
2819,4/20/2019,119.6,1796,2,5
2820,4/20/2019,154.4,743,3,6
2821,4/20/2019,127.6,1952,4,7
2822,4/20/2019,170.4,1890,5,8
2823,4/20/2019,259.25,1833,6,9
2824,4/20/2019,119.8,1978,7,10
2825,4/20/2019,62.8,2099,8,11
2826,4/20/2019,269.55,1408,9,19
2827,4/21/2019,263.2,2254,10,20
2828,4/21/2019,262.45,2255,11,21
2829,4/21/2019,414.75,2256,12,22
2830,4/21/2019,139.6,2257,13,23
2831,4/21/2019,145.7,2258,14,24
2832,4/21/2019,46.39,2259,15,25
2833,4/21/2019,9.96,2260,16,1
2834,4/21/2019,664.4,2261,1,2
2835,4/21/2019,59.85,2262,2,3
2836,4/21/2019,199.9,2263,3,4
2837,4/21/2019,19.95,2264,4,5
2838,4/21/2019,119.7,2265,5,6
2839,4/21/2019,186.55,2266,6,7
2840,4/21/2019,1104.65,2267,7,8
2841,4/21/2019,2,600,8,9
2842,4/21/2019,239.55,787,9,10
2843,4/21/2019,281.55,2092,10,11
2844,4/21/2019,347.1,1794,11,10
2845,4/21/2019,194.5,1937,12,11
2846,4/21/2019,236.25,935,13,12
2847,4/21/2019,749.25,1369,14,13
2848,4/21/2019,149.7,1416,15,14
2849,4/21/2019,12.45,971,16,10
2850,4/21/2019,50.95,2265,1,11
2851,4/21/2019,601.1,1066,2,12
2852,4/21/2019,85.17,1346,3,13
2853,4/22/2019,24.95,2268,4,14
2854,4/22/2019,25,2269,5,10
2855,4/22/2019,134.55,2270,6,11
2856,4/22/2019,100,2271,7,12
2857,4/22/2019,260.25,2272,8,13
2858,4/22/2019,8.85,2273,9,14
2859,4/22/2019,250.2,2274,10,1
2860,4/22/2019,1129,2275,11,2
2861,4/22/2019,277.35,2276,12,3
2862,4/22/2019,269.65,2277,13,4
2863,4/22/2019,699.3,2278,14,5
2864,4/22/2019,500,2279,15,6
2865,4/22/2019,144.55,2280,16,7
2866,4/22/2019,269.55,2281,1,8
2867,4/22/2019,802.95,2282,2,9
2868,4/22/2019,349.65,2283,3,10
2869,4/22/2019,179.55,2284,4,11
2870,4/22/2019,1000,2285,5,12
2871,4/22/2019,125,2286,6,13
2872,4/22/2019,236.4,2287,7,14
2873,4/22/2019,299.2,2288,8,15
2874,4/22/2019,149.8,2289,9,16
2875,4/22/2019,100,2290,10,17
2876,4/22/2019,77.7,2291,11,18
2877,4/22/2019,1164.45,2292,12,19
2878,4/22/2019,49.95,2293,13,20
2879,4/22/2019,74.55,2294,14,21
2880,4/22/2019,63.85,2295,15,22
2881,4/22/2019,609.62,2296,16,23
2882,4/22/2019,116.55,2297,1,24
2883,4/22/2019,29.86,2298,2,25
2884,4/22/2019,29.95,2299,3,1
2885,4/22/2019,51.8,2300,4,2
2886,4/22/2019,35.42,2301,5,3
2887,4/22/2019,238.6,2302,6,4
2888,4/22/2019,120.55,1867,7,5
2889,4/22/2019,236,1477,8,6
2890,4/22/2019,259.45,1714,9,7
2891,4/22/2019,14.75,1010,10,8
2892,4/22/2019,514.3,2069,11,9
2893,4/22/2019,89.56,1340,12,10
2894,4/22/2019,25.9,1889,13,11
2895,4/22/2019,465.1,1504,14,12
2896,4/22/2019,147.5,1199,15,13
2897,4/22/2019,136.5,275,16,14
2898,4/22/2019,94.45,1752,1,15
2899,4/22/2019,14.94,1864,2,16
2900,4/22/2019,511.3,1322,3,17
2901,4/22/2019,223.45,1836,4,18
2902,4/22/2019,809.75,1867,5,19
2903,4/22/2019,157.35,1295,6,20
2904,4/23/2019,24.95,2303,7,21
2905,4/23/2019,200.4,2304,8,22
2906,4/23/2019,59.85,2305,9,23
2907,4/23/2019,179.4,2306,10,24
2908,4/23/2019,590.65,2307,11,25
2909,4/23/2019,79.8,2308,12,19
2910,4/23/2019,140.35,2309,13,20
2911,4/23/2019,334.55,2310,14,21
2912,4/23/2019,142.02,2311,15,22
2913,4/23/2019,1377.4,2312,16,23
2914,4/23/2019,139.65,2313,1,24
2915,4/23/2019,72.55,2314,2,25
2916,4/23/2019,38.85,2315,3,1
2917,4/23/2019,19.95,2316,4,2
2918,4/23/2019,23.6,2317,5,3
2919,4/23/2019,567.35,2318,6,4
2920,4/23/2019,150.1,2319,7,5
2921,4/23/2019,250.35,2320,8,6
2922,4/23/2019,88.8,2321,9,7
2923,4/23/2019,14.75,2322,10,8
2924,4/23/2019,100,2323,11,9
2925,4/23/2019,97.32,2324,12,10
2926,4/23/2019,592.1,2325,13,11
2927,4/23/2019,170.5,2326,14,19
2928,4/23/2019,250,2327,15,20
2929,4/23/2019,25,2328,16,21
2930,4/23/2019,4.95,2329,1,22
2931,4/23/2019,159.6,2330,2,23
2932,4/23/2019,559.1,2331,3,24
2933,4/23/2019,187.8,2332,4,25
2934,4/23/2019,259.45,2333,5,1
2935,4/23/2019,26.55,2334,6,2
2936,4/23/2019,139.65,2335,7,3
2937,4/23/2019,49.7,2336,8,4
2938,4/23/2019,139.7,2337,9,5
2939,4/23/2019,306.95,2338,10,6
2940,4/23/2019,1144.55,2339,11,7
2941,4/23/2019,104.65,2340,12,8
2942,4/23/2019,45,2341,13,9
2943,4/23/2019,299.6,2342,14,10
2944,4/23/2019,159.55,2343,15,11
2945,4/23/2019,715.95,2344,16,10
2946,4/23/2019,445.65,2345,1,11
2947,4/23/2019,339.15,2346,2,12
2948,4/23/2019,144.5,2347,3,13
2949,4/23/2019,77.7,2348,4,14
2950,4/23/2019,242.15,2349,5,10
2951,4/23/2019,90.65,2350,6,11
2952,4/23/2019,49.95,2351,7,12
2953,4/23/2019,402.09,2352,8,13
2954,4/23/2019,361.8,2353,9,14
2955,4/23/2019,175.6,2354,10,10
2956,4/23/2019,115.65,2355,11,11
2957,4/23/2019,399.6,2356,12,12
2958,4/23/2019,614.15,2357,13,13
2959,4/23/2019,94.6,2358,14,14
2960,4/23/2019,1599.4,2359,15,1
2961,4/23/2019,100,2360,16,2
2962,4/23/2019,519.25,2151,1,3
2963,4/23/2019,309.6,931,2,4
2964,4/23/2019,54.75,1633,3,5
2965,4/23/2019,579.95,1082,4,6
2966,4/23/2019,204.25,1611,5,7
2967,4/23/2019,394.1,1561,6,8
2968,4/23/2019,18.96,1446,7,9
2969,4/23/2019,799.4,1882,8,10
2970,4/23/2019,474,586,9,11
2971,4/23/2019,360.4,129,10,12
2972,4/23/2019,224.45,1757,11,13
2973,4/23/2019,104.45,2044,12,14
2974,4/23/2019,729,1438,13,15
2975,4/23/2019,3,1649,14,16
2976,4/23/2019,690,2007,15,17
2977,4/23/2019,59.7,1864,16,18
2978,4/23/2019,224.45,414,1,19
2979,4/23/2019,159.6,1812,2,20
2980,4/24/2019,19.95,2361,3,21
2981,4/24/2019,37.65,2362,4,22
2982,4/24/2019,379.5,2363,5,23
2983,4/24/2019,449.5,2364,6,24
2984,4/24/2019,19.92,2365,7,25
2985,4/24/2019,709.2,2366,8,1
2986,4/24/2019,25,2367,9,2
2987,4/24/2019,79.8,2368,10,3
2988,4/24/2019,500,2369,11,4
2989,4/24/2019,359.7,2370,12,5
2990,4/24/2019,231.8,2371,13,6
2991,4/24/2019,1000,2372,14,7
2992,4/24/2019,249.3,2373,15,8
2993,4/24/2019,1000,2374,16,9
2994,4/24/2019,204.55,2375,1,10
2995,4/24/2019,49.75,2376,2,11
2996,4/24/2019,26.55,2377,3,12
2997,4/24/2019,283.15,2378,4,13
2998,4/24/2019,39.9,2379,5,14
2999,4/24/2019,125.4,2380,6,15
3000,4/24/2019,259.4,2381,7,16
3001,4/24/2019,25,2382,8,17
3002,4/24/2019,469.25,2383,9,18
3003,4/24/2019,259.95,2384,10,19
3004,4/24/2019,611,2385,11,20
3005,4/24/2019,98.55,2386,12,21
3006,4/24/2019,191.5,2387,13,22
3007,4/24/2019,195.5,2388,14,23
3008,4/24/2019,199.8,2389,15,24
3009,4/24/2019,1149.7,2390,16,25
3010,4/24/2019,119.9,2391,1,19
3011,4/24/2019,275,2392,2,20
3012,4/24/2019,85.7,2393,3,21
3013,4/24/2019,219.7,2394,4,22
3014,4/24/2019,399.6,2395,5,23
3015,4/24/2019,63.9,925,6,24
3016,4/24/2019,225.5,2086,7,25
3017,4/24/2019,187.05,53,8,1
3018,4/24/2019,135.55,1030,9,2
3019,4/24/2019,157.5,1119,10,3
3020,4/24/2019,571.15,2377,11,4
3021,4/24/2019,237.22,1755,12,5
3022,4/24/2019,33.6,1449,13,6
3023,4/24/2019,126.65,1678,14,7
3024,4/24/2019,51.8,1990,15,8
3025,4/24/2019,240.73,910,16,9
3026,4/24/2019,194.5,1777,1,10
3027,4/24/2019,139.65,1250,2,11
3028,4/24/2019,266.45,753,3,19
3029,4/24/2019,237.45,2226,4,20
3030,4/24/2019,245.25,388,5,21
3031,4/25/2019,26.55,2396,6,22
3032,4/25/2019,119.7,2397,7,23
3033,4/25/2019,809,2398,8,24
3034,4/25/2019,12.45,2399,9,25
3035,4/25/2019,449.55,2400,10,1
3036,4/25/2019,119.6,2401,11,2
3037,4/25/2019,192.35,2402,12,3
3038,4/25/2019,14.75,2403,13,4
3039,4/25/2019,179.55,2404,14,5
3040,4/25/2019,99.95,2405,15,6
3041,4/25/2019,100,2406,16,7
3042,4/25/2019,214.3,2407,1,8
3043,4/25/2019,160.75,2408,2,9
3044,4/25/2019,119.9,2409,3,10
3045,4/25/2019,250,2410,4,11
3046,4/25/2019,89.85,2411,5,10
3047,4/25/2019,219.5,2412,6,11
3048,4/25/2019,299.7,2413,7,12
3049,4/25/2019,77.7,2414,8,13
3050,4/25/2019,27.4,2415,9,14
3051,4/25/2019,21.3,2416,10,10
3052,4/25/2019,361.35,2417,11,11
3053,4/25/2019,134.55,2418,12,12
3054,4/25/2019,51.8,2419,13,13
3055,4/25/2019,2.95,2420,14,14
3056,4/25/2019,39.9,2421,15,10
3057,4/25/2019,139.75,2422,16,11
3058,4/25/2019,426.15,2423,1,12
3059,4/25/2019,355.9,2424,2,13
3060,4/25/2019,14.95,2425,3,14
3061,4/25/2019,287.3,2426,4,1
3062,4/25/2019,132.75,2427,5,2
3063,4/25/2019,22.5,2428,6,3
3064,4/25/2019,291.35,2429,7,4
3065,4/25/2019,412.8,2430,8,5
3066,4/25/2019,39.9,159,9,6
3067,4/25/2019,74.75,2068,10,7
3068,4/25/2019,1,1237,11,8
3069,4/25/2019,554.1,204,12,9
3070,4/25/2019,26.95,454,13,10
3071,4/25/2019,77.7,1265,14,11
3072,4/25/2019,44.85,1805,15,12
3073,4/26/2019,104.25,2431,16,13
3074,4/26/2019,1000,2432,1,14
3075,4/26/2019,127.95,2433,2,15
3076,4/26/2019,455.74,2434,3,16
3077,4/26/2019,29.5,2435,4,17
3078,4/26/2019,339.3,2436,5,18
3079,4/26/2019,240.5,2437,6,19
3080,4/26/2019,829.35,2438,7,20
3081,4/26/2019,334.1,2439,8,21
3082,4/26/2019,134.9,2440,9,22
3083,4/26/2019,75.65,2441,10,23
3084,4/26/2019,209.65,2442,11,24
3085,4/26/2019,324.7,2443,12,25
3086,4/26/2019,14.94,2444,13,1
3087,4/26/2019,349.65,2445,14,2
3088,4/26/2019,88.35,2446,15,3
3089,4/26/2019,1167.4,2447,16,4
3090,4/26/2019,284.4,2448,1,5
3091,4/26/2019,419.9,2449,2,6
3092,4/26/2019,319.25,2450,3,7
3093,4/26/2019,454.55,2451,4,8
3094,4/26/2019,2014.95,2452,5,9
3095,4/26/2019,619.75,2453,6,10
3096,4/26/2019,167,2454,7,11
3097,4/26/2019,173.85,2455,8,12
3098,4/26/2019,250,2456,9,13
3099,4/26/2019,225.2,2457,10,14
3100,4/26/2019,44.85,2458,11,15
3101,4/26/2019,301.8,2459,12,16
3102,4/26/2019,304.45,2460,13,17
3103,4/26/2019,573.15,2461,14,18
3104,4/26/2019,14.75,2462,15,19
3105,4/26/2019,220.15,2463,16,20
3106,4/26/2019,149.75,2464,1,21
3107,4/26/2019,269.6,2465,2,22
3108,4/26/2019,8.85,2466,3,23
3109,4/26/2019,136.5,2467,4,24
3110,4/26/2019,64.75,2468,5,25
3111,4/26/2019,1103.6,2469,6,19
3112,4/26/2019,533.95,2470,7,20
3113,4/26/2019,149.7,2471,8,21
3114,4/26/2019,251.6,2472,9,22
3115,4/26/2019,573.2,2473,10,23
3116,4/26/2019,119.7,2474,11,24
3117,4/26/2019,20.65,2475,12,25
3118,4/26/2019,86.55,2476,13,1
3119,4/26/2019,164.7,2477,14,2
3120,4/26/2019,289.85,2478,15,3
3121,4/26/2019,111.8,2479,16,4
3122,4/26/2019,39.9,2480,1,5
3123,4/26/2019,90.65,2481,2,6
3124,4/26/2019,631.74,2482,3,7
3125,4/26/2019,9,1366,4,8
3126,4/26/2019,55.85,1733,5,9
3127,4/26/2019,268.55,199,6,10
3128,4/26/2019,29.9,2066,7,11
3129,4/26/2019,542.95,1882,8,19
3130,4/26/2019,392.1,957,9,20
3131,4/26/2019,44.25,1012,10,21
3132,4/26/2019,206.77,2418,11,22
3133,4/26/2019,204.5,1447,12,23
3134,4/26/2019,41.9,794,13,24
3135,4/26/2019,90.65,2200,14,25
3136,4/26/2019,163.2,323,15,1
3137,4/26/2019,8,2246,16,2
3138,4/26/2019,74.75,1891,1,3
3139,4/26/2019,80.75,1218,2,4
3140,4/26/2019,8,833,3,5
3141,4/26/2019,1,760,4,6
3142,4/26/2019,414.4,785,5,7
3143,4/26/2019,212.75,279,6,8
3144,4/26/2019,1,1678,7,9
3145,4/27/2019,1000,2483,8,10
3146,4/27/2019,100,2484,9,11
3147,4/27/2019,677.45,2485,10,10
3148,4/27/2019,119.8,2486,11,11
3149,4/27/2019,219.7,2487,12,12
3150,4/27/2019,174.65,2488,13,13
3151,4/27/2019,12.95,2489,14,14
3152,4/27/2019,346.65,2490,15,10
3153,4/27/2019,282.5,2491,16,11
3154,4/27/2019,39.9,2492,1,12
3155,4/27/2019,64.75,2493,2,13
3156,4/27/2019,1103.6,2494,3,14
3157,4/27/2019,365.05,2495,4,10
3158,4/27/2019,65.6,2496,5,11
3159,4/27/2019,249.75,2497,6,12
3160,4/27/2019,89.7,2498,7,13
3161,4/27/2019,9.95,2499,8,14
3162,4/27/2019,53.79,2500,9,6
3163,4/27/2019,17.7,2501,10,7
3164,4/27/2019,144.15,2502,11,8
3165,4/27/2019,86.55,2503,12,9
3166,4/27/2019,79.8,2504,13,10
3167,4/27/2019,219.7,2505,14,11
3168,4/27/2019,239.3,2506,15,19
3169,4/27/2019,649.5,2507,16,20
3170,4/27/2019,151.7,2508,1,21
3171,4/27/2019,74.75,2509,2,22
3172,4/27/2019,141.5,2510,3,23
3173,4/27/2019,358.5,2511,4,24
3174,4/27/2019,279.5,2512,5,25
3175,4/27/2019,112.45,57,6,1
3176,4/27/2019,111.8,445,7,2
3177,4/27/2019,519.55,1664,8,3
3178,4/27/2019,189.5,1438,9,4
3179,4/27/2019,305.15,1685,10,6
3180,4/27/2019,44.85,1611,11,7
3181,4/27/2019,104.65,2045,12,8
3182,4/27/2019,549.45,2477,13,9
3183,4/27/2019,29.9,1521,14,10
3184,4/27/2019,202.8,1872,15,11
3185,4/28/2019,2.49,2513,16,19
3186,4/28/2019,104.65,2514,1,20
3187,4/28/2019,51.8,2515,2,21
3188,4/28/2019,225.2,2516,3,22
3189,4/28/2019,359.4,2517,4,23
3190,4/28/2019,199.8,2518,5,24
3191,4/28/2019,92.7,2519,6,25
3192,4/28/2019,460.35,2520,7,1
3193,4/28/2019,405.95,2521,8,2
3194,4/28/2019,1000,2522,9,3
3195,4/28/2019,491.3,2523,10,4
3196,4/28/2019,219.45,2524,11,6
3197,4/28/2019,619.35,2525,12,7
3198,4/28/2019,179.8,2526,13,8
3199,4/28/2019,269.65,2527,14,9
3200,4/28/2019,212.54,2528,15,10
3201,4/28/2019,329.15,2529,16,11
3202,4/28/2019,469.45,2530,1,19
3203,4/28/2019,159.6,2531,2,20
3204,4/28/2019,318.15,2532,3,21
3205,4/28/2019,89.85,2533,4,22
3206,4/28/2019,220.5,2534,5,23
3207,4/28/2019,144.65,2535,6,24
3208,4/28/2019,1494.45,2536,7,25
3209,4/28/2019,500,2537,8,1
3210,4/28/2019,25.9,2538,9,2
3211,4/28/2019,49.95,2539,10,3
3212,4/28/2019,59.95,2540,11,4
3213,4/28/2019,124.6,2541,12,6
3214,4/28/2019,612.35,2542,13,7
3215,4/28/2019,29.95,2543,14,8
3216,4/28/2019,140.8,2544,15,9
3217,4/28/2019,184.45,2545,16,10
3218,4/28/2019,74.85,2546,1,11
3219,4/28/2019,244.55,2547,2,19
3220,4/28/2019,119.7,2548,3,20
3221,4/28/2019,52.32,2549,4,21
3222,4/28/2019,449.25,2550,5,22
3223,4/28/2019,274.75,2551,6,23
3224,4/28/2019,1019.35,2552,7,24
3225,4/28/2019,7.47,2553,8,25
3226,4/28/2019,107.6,2554,9,1
3227,4/28/2019,179.55,2555,10,2
3228,4/28/2019,372.15,2556,11,3
3229,4/28/2019,64.75,2557,12,4
3230,4/28/2019,12.95,2558,13,6
3231,4/28/2019,17.7,2559,14,7
3232,4/28/2019,119.6,2560,15,8
3233,4/28/2019,439.15,1179,16,9
3234,4/28/2019,5.9,1815,1,10
3235,4/28/2019,217.45,1646,2,11
3236,4/28/2019,20.65,2349,3,19
3237,4/28/2019,64.75,1733,4,20
3238,4/28/2019,399.6,925,5,21
3239,4/28/2019,74.75,1192,6,22
3240,4/28/2019,166.7,579,7,23
3241,4/28/2019,174.65,771,8,24
3242,4/28/2019,588.9,2132,9,25
3243,4/29/2019,183.81,2561,10,1
3244,4/29/2019,159.6,2562,11,2
3245,4/29/2019,281.2,2563,12,3
3246,4/29/2019,89.85,2564,13,4
3247,4/29/2019,34.7,2565,14,6
3248,4/29/2019,167.85,2566,15,7
3249,4/29/2019,8.85,2567,16,8
3250,4/29/2019,349.65,2568,1,9
3251,4/29/2019,42.43,2569,2,10
3252,4/29/2019,59.85,2570,3,11
3253,4/29/2019,849.75,2571,4,19
3254,4/29/2019,77.38,2572,5,20
3255,4/29/2019,1139.65,2573,6,21
3256,4/29/2019,559.6,2574,7,22
3257,4/29/2019,100,2575,8,23
3258,4/29/2019,99.9,2576,9,24
3259,4/29/2019,588.55,2577,10,25
3260,4/29/2019,1000,2578,11,1
3261,4/29/2019,209.65,2579,12,2
3262,4/29/2019,319.5,2580,13,3
3263,4/29/2019,129.9,2581,14,4
3264,4/29/2019,359.6,2582,15,1
3265,4/29/2019,64.75,2583,16,2
3266,4/29/2019,324.6,2584,1,3
3267,4/29/2019,559.6,2585,2,4
3268,4/29/2019,22.5,2586,3,5
3269,4/29/2019,89.85,2587,4,6
3270,4/29/2019,39.9,2588,5,7
3271,4/29/2019,162.04,2589,6,8
3272,4/29/2019,64.75,2590,7,9
3273,4/29/2019,609.55,2591,8,10
3274,4/29/2019,143.85,2592,9,11
3275,4/29/2019,368.65,2593,10,12
3276,4/29/2019,162.55,2594,11,13
3277,4/29/2019,698.4,2595,12,14
3278,4/29/2019,483.1,2596,13,15
3279,4/29/2019,295.53,2597,14,16
3280,4/29/2019,189.8,2598,15,17
3281,4/29/2019,219.8,2599,16,18
3282,4/29/2019,179.5,2600,1,19
3283,4/29/2019,14.95,2601,2,20
3284,4/29/2019,279.4,2602,3,21
3285,4/29/2019,276.15,2603,4,22
3286,4/29/2019,32.45,2604,5,23
3287,4/29/2019,579.5,2605,6,24
3288,4/29/2019,373.55,2606,7,25
3289,4/29/2019,102.49,2607,8,1
3290,4/29/2019,629.25,2608,9,2
3291,4/29/2019,12.95,2609,10,3
3292,4/29/2019,38.85,2610,11,4
3293,4/29/2019,612.19,2611,12,5
3294,4/29/2019,25.9,2612,13,6
3295,4/29/2019,269.55,2613,14,7
3296,4/29/2019,214.35,2614,15,8
3297,4/29/2019,103.6,2615,16,9
3298,4/29/2019,123.35,2616,1,10
3299,4/29/2019,1069.95,2617,2,11
3300,4/29/2019,214.55,2618,3,12
3301,4/29/2019,244.45,2619,4,13
3302,4/29/2019,139.75,2620,5,14
3303,4/29/2019,159.6,2621,6,15
3304,4/29/2019,237.3,2622,7,16
3305,4/29/2019,74.85,2623,8,17
3306,4/29/2019,379.55,2624,9,18
3307,4/29/2019,259.35,2625,10,19
3308,4/29/2019,365.25,2434,11,20
3309,4/29/2019,164.8,812,12,21
3310,4/29/2019,65.75,1459,13,22
3311,4/29/2019,772.1,1369,14,23
3312,4/29/2019,156.6,2465,15,24
3313,4/29/2019,2.95,2514,16,25
3314,4/29/2019,368.4,454,1,19
3315,4/29/2019,81.02,315,2,20
3316,4/29/2019,26.55,1154,3,21
3317,4/29/2019,13,1569,4,22
3318,4/29/2019,89.3,1954,5,23
3319,4/29/2019,771,1447,6,24
3320,4/29/2019,3.95,1643,7,25
3321,4/29/2019,517.45,1867,8,1
3322,4/29/2019,143.4,1809,9,2
3323,4/29/2019,116.55,1308,10,3
3324,4/29/2019,49.95,309,11,4
3325,4/30/2019,22.41,2626,12,5
3326,4/30/2019,140.6,2627,13,6
3327,4/30/2019,141.55,2628,14,7
3328,4/30/2019,147.5,2629,15,8
3329,4/30/2019,274.45,2630,16,9
3330,4/30/2019,99.8,2631,1,10
3331,4/30/2019,306.2,2632,2,11
3332,4/30/2019,648,2633,3,19
3333,4/30/2019,76.55,2634,4,20
3334,4/30/2019,179.55,2635,5,21
3335,4/30/2019,158.4,2636,6,22
3336,4/30/2019,100.65,2637,7,23
3337,4/30/2019,431.3,2638,8,24
3338,4/30/2019,239.6,2639,9,25
3339,4/30/2019,89.85,2640,10,1
3340,4/30/2019,269.2,2641,11,2
3341,4/30/2019,77.7,2642,12,3
3342,4/30/2019,175.6,2643,13,4
3343,4/30/2019,139.9,2644,14,5
3344,4/30/2019,154.25,2645,15,6
3345,4/30/2019,250,2646,16,7
3346,4/30/2019,77.7,1142,1,8
3347,4/30/2019,72.9,2099,2,9
3348,4/30/2019,879.2,375,3,10
3349,4/30/2019,394.05,1136,4,11
3350,4/30/2019,207.2,2536,5,10
3351,4/30/2019,198.75,1959,6,11
3352,4/30/2019,194.25,2102,7,12
3353,4/30/2019,175.35,1267,8,13
3354,4/30/2019,2.95,1633,9,14
3355,4/30/2019,288.6,2063,10,10
3356,4/30/2019,5,1798,11,11
3357,4/30/2019,408.45,812,12,12
3358,4/30/2019,479.5,861,13,13
3359,5/1/2019,42.7,2647,14,14
3360,5/1/2019,250,2648,15,10
3361,5/1/2019,225.2,2649,16,11
3362,5/1/2019,17.7,2650,1,12
3363,5/1/2019,14.75,2651,2,13
3364,5/1/2019,149.85,2652,3,14
3365,5/1/2019,322.35,2653,4,1
3366,5/1/2019,159.6,2654,5,2
3367,5/1/2019,49.8,2655,6,3
3368,5/1/2019,399.75,2656,7,4
3369,5/1/2019,216.3,2657,8,5
3370,5/1/2019,107.65,2658,9,6
3371,5/1/2019,99.75,2659,10,7
3372,5/1/2019,128.55,2660,11,8
3373,5/1/2019,119.6,2661,12,9
3374,5/1/2019,202.2,2312,13,10
3375,5/1/2019,64.75,1077,14,11
3376,5/1/2019,144.44,2561,15,12
3377,5/2/2019,5.9,2662,16,13
3378,5/2/2019,44.85,2663,1,14
3379,5/2/2019,5.9,2664,2,15
3380,5/2/2019,1089.55,2665,3,16
3381,5/2/2019,119.7,2666,4,17
3382,5/2/2019,209.6,2667,5,18
3383,5/2/2019,68.8,2668,6,19
3384,5/2/2019,219.6,2669,7,20
3385,5/2/2019,414.45,2670,8,21
3386,5/2/2019,299.95,2671,9,22
