InvoiceId,InvoiceDate,InvoiceAmount,CustomerId,ProductId,SalesRepId
16148,10/20/2019,1159.6,11481,2,21
16149,10/20/2019,100,11482,3,22
16150,10/20/2019,272.3,11483,4,23
16151,10/20/2019,159.65,11484,5,24
16152,10/20/2019,249.45,11485,6,25
16153,10/20/2019,689.25,11486,7,1
16154,10/20/2019,124.75,11487,8,2
16155,10/20/2019,239.6,11488,9,3
16156,10/20/2019,157.08,11489,10,4
16157,10/20/2019,899.55,11490,11,5
16158,10/20/2019,200.4,11491,12,6
16159,10/20/2019,111.8,11492,13,7
16160,10/20/2019,77.7,11493,14,8
16161,10/20/2019,103.6,11494,15,9
16162,10/20/2019,329.55,11495,16,10
16163,10/20/2019,74.85,11496,1,11
16164,10/20/2019,19.9,11497,2,12
16165,10/20/2019,199.3,11498,3,13
16166,10/20/2019,119.3,11499,4,14
16167,10/20/2019,1139.65,11500,5,15
16168,10/20/2019,1154.65,11501,6,16
16169,10/20/2019,179.55,11502,7,17
16170,10/20/2019,159.6,11503,8,18
16171,10/20/2019,323.4,11504,9,19
16172,10/20/2019,92.8,11505,10,20
16173,10/20/2019,79.8,11506,11,21
16174,10/20/2019,189.85,11507,12,22
16175,10/20/2019,699.65,11508,13,23
16176,10/20/2019,489.2,11509,14,24
16177,10/20/2019,375.65,11510,15,25
16178,10/20/2019,90.65,11511,16,19
16179,10/20/2019,329.35,11512,1,20
16180,10/20/2019,49.8,11513,2,21
16181,10/20/2019,183.85,11514,3,22
16182,10/20/2019,479.6,11515,4,23
16183,10/20/2019,59.85,4444,5,24
16184,10/20/2019,205.45,1729,6,25
16185,10/20/2019,719.2,5521,7,1
16186,10/20/2019,190.45,1403,8,2
16187,10/20/2019,78.75,4525,9,3
16188,10/20/2019,103.75,6681,10,4
16189,10/20/2019,119.7,9577,11,5
16190,10/20/2019,334.3,5183,12,6
16191,10/20/2019,44.85,3595,13,7
16192,10/20/2019,251.55,7286,14,8
16193,10/20/2019,119.8,7744,15,9
16194,10/20/2019,251.55,1824,16,10
16195,10/20/2019,140.6,8439,1,11
16196,10/20/2019,89.55,1890,2,19
16197,10/20/2019,399.2,1109,3,20
16198,10/20/2019,219.45,1126,4,21
16199,10/20/2019,118.8,6681,5,22
16200,10/20/2019,24.95,7782,6,23
16201,10/20/2019,25.9,10966,7,24
16202,10/21/2019,551.75,11516,8,25
16203,10/21/2019,159.6,11517,9,1
16204,10/21/2019,251.4,11518,10,2
16205,10/21/2019,19.95,11519,11,3
16206,10/21/2019,152.19,11520,12,4
16207,10/21/2019,447.65,11521,13,5
16208,10/21/2019,1471.5,11522,14,6
16209,10/21/2019,304.45,11523,15,7
16210,10/21/2019,37.5,11524,16,8
16211,10/21/2019,198.45,11525,1,9
16212,10/21/2019,90.65,11526,2,10
16213,10/21/2019,79.8,11527,3,11
16214,10/21/2019,201.55,11528,4,10
16215,10/21/2019,21.95,11529,5,11
16216,10/21/2019,229.25,11530,6,12
16217,10/21/2019,1159.6,11531,7,13
16218,10/21/2019,988.95,11532,8,14
16219,10/21/2019,1977.25,11533,9,10
16220,10/21/2019,219.45,11534,10,11
16221,10/21/2019,326.2,11535,11,12
16222,10/21/2019,264.6,11536,12,13
16223,10/21/2019,388.25,11537,13,14
16224,10/21/2019,209.65,11538,14,10
16225,10/21/2019,664.3,11539,15,11
16226,10/21/2019,94.8,11540,16,12
16227,10/21/2019,69.95,11541,1,13
16228,10/21/2019,132.9,11542,2,14
16229,10/21/2019,79.8,11543,3,1
16230,10/21/2019,142.14,11544,4,2
16231,10/21/2019,995.25,11545,5,3
16232,10/21/2019,25,11546,6,4
16233,10/21/2019,221.25,11547,7,5
16234,10/21/2019,389.4,11548,8,6
16235,10/21/2019,250.45,11549,9,7
16236,10/21/2019,117.65,11550,10,8
16237,10/21/2019,399.5,11551,11,9
16238,10/21/2019,398.2,11552,12,10
16239,10/21/2019,184.6,11553,13,11
16240,10/21/2019,224.55,11554,14,12
16241,10/21/2019,159.6,11555,15,13
16242,10/21/2019,51.8,11556,16,14
16243,10/21/2019,64.65,11557,1,15
16244,10/21/2019,330.05,11558,2,16
16245,10/21/2019,164.75,11559,3,17
16246,10/21/2019,199.6,11560,4,18
16247,10/21/2019,159.6,11561,5,19
16248,10/21/2019,263.2,11562,6,20
16249,10/21/2019,789.25,11563,7,21
16250,10/21/2019,251.4,11564,8,22
16251,10/21/2019,409.2,11565,9,23
16252,10/21/2019,253.35,11566,10,24
16253,10/21/2019,1027.95,11567,11,25
16254,10/21/2019,39.9,11568,12,1
16255,10/21/2019,199.2,11569,13,2
16256,10/21/2019,139.55,11570,14,3
16257,10/21/2019,79.8,11571,15,4
16258,10/21/2019,25,11572,16,5
16259,10/21/2019,27.95,11573,1,6
16260,10/21/2019,159.6,11574,2,7
16261,10/21/2019,1075.95,11575,3,8
16262,10/21/2019,220.4,11576,4,9
16263,10/21/2019,1089.8,11577,5,10
16264,10/21/2019,590.15,11578,6,11
16265,10/21/2019,1223.6,11579,7,12
16266,10/21/2019,179.55,11580,8,13
16267,10/21/2019,979.15,11581,9,14
16268,10/21/2019,15.44,11582,10,15
16269,10/21/2019,144.45,11583,11,16
16270,10/21/2019,203.5,11584,12,17
16271,10/21/2019,99.75,11585,13,18
16272,10/21/2019,728.05,11586,14,19
16273,10/21/2019,99.21,11587,15,20
16274,10/21/2019,448.4,11588,16,21
16275,10/21/2019,219.6,11589,1,22
16276,10/21/2019,305.2,11590,2,23
16277,10/21/2019,369.95,11591,3,24
16278,10/21/2019,372.2,4875,4,25
16279,10/21/2019,77.7,7142,5,19
16280,10/21/2019,79.7,8903,6,20
16281,10/21/2019,326.4,10322,7,21
16282,10/21/2019,259.35,5241,8,22
16283,10/22/2019,100,11592,9,23
16284,10/22/2019,559.6,11593,10,24
16285,10/22/2019,83.85,11594,11,25
16286,10/22/2019,104.8,11595,12,1
16287,10/22/2019,14.95,11596,13,2
16288,10/22/2019,233.1,11597,14,3
16289,10/22/2019,222.55,11598,15,4
16290,10/22/2019,184.55,11599,16,5
16291,10/22/2019,25.9,11600,1,6
16292,10/22/2019,295.4,11601,2,7
16293,10/22/2019,2.49,11602,3,8
16294,10/22/2019,299.2,11603,4,9
16295,10/22/2019,319.45,11604,5,10
16296,10/22/2019,270.2,11605,6,11
16297,10/22/2019,59.9,11606,7,19
16298,10/22/2019,209.85,11607,8,20
16299,10/22/2019,139.65,11608,9,21
16300,10/22/2019,119.6,11609,10,22
16301,10/22/2019,50.9,11610,11,23
16302,10/22/2019,209.75,11611,12,24
16303,10/22/2019,299.85,11612,13,25
16304,10/22/2019,35,11613,14,1
16305,10/22/2019,120.55,11614,15,2
16306,10/22/2019,923.25,11615,16,3
16307,10/22/2019,1104.65,11616,1,4
16308,10/22/2019,32.9,11617,2,5
16309,10/22/2019,99.8,11618,3,6
16310,10/22/2019,308.4,11619,4,7
16311,10/22/2019,599.7,11620,5,8
16312,10/22/2019,554,11621,6,9
16313,10/22/2019,336.05,11622,7,10
16314,10/22/2019,116.55,11623,8,11
16315,10/22/2019,169.45,11624,9,10
16316,10/22/2019,1699.65,11625,10,11
16317,10/22/2019,228.4,11626,11,12
16318,10/22/2019,559.6,11627,12,13
16319,10/22/2019,308.25,11628,13,14
16320,10/22/2019,424.1,11629,14,10
16321,10/22/2019,199.9,11630,15,11
16322,10/22/2019,209.45,11631,16,12
16323,10/22/2019,129.6,11632,1,13
16324,10/22/2019,468,11633,2,14
16325,10/22/2019,35,11634,3,10
16326,10/22/2019,334.3,11635,4,11
16327,10/22/2019,450.35,11636,5,12
16328,10/22/2019,267.5,11637,6,13
16329,10/22/2019,411.15,11638,7,14
16330,10/22/2019,159.65,11639,8,1
16331,10/22/2019,699.65,11640,9,2
16332,10/22/2019,134.55,11641,10,3
16333,10/22/2019,84.8,11642,11,4
16334,10/22/2019,229.8,11643,12,5
16335,10/22/2019,291.4,11644,13,6
16336,10/22/2019,103.6,11645,14,7
16337,10/22/2019,340.65,11646,15,8
16338,10/22/2019,254.6,11647,16,9
16339,10/22/2019,230.3,11648,1,10
16340,10/22/2019,1969.2,11649,2,11
16341,10/22/2019,194.65,11650,3,12
16342,10/22/2019,378,11651,4,13
16343,10/22/2019,1229.3,11652,5,14
16344,10/22/2019,59.8,11653,6,15
16345,10/22/2019,1089.55,11654,7,16
16346,10/22/2019,349.65,11655,8,17
16347,10/22/2019,979.35,11656,9,18
16348,10/22/2019,279.5,11225,10,19
16349,10/22/2019,18.95,11587,11,20
16350,10/22/2019,19.95,7289,12,21
16351,10/22/2019,159.6,9469,13,22
16352,10/22/2019,117.65,3779,14,23
16353,10/22/2019,67.85,10991,15,24
16354,10/22/2019,116.55,4813,16,25
16355,10/22/2019,99.75,6129,16,1
16356,10/22/2019,421.55,7564,11,12
16357,10/22/2019,508.8,3488,12,13
16358,10/22/2019,227.45,4636,13,14
16359,10/22/2019,41.65,8480,14,10
16360,10/22/2019,29.95,11494,15,11
16361,10/22/2019,144.54,290,16,12
16362,10/22/2019,239.45,11491,1,13
16363,10/22/2019,334.4,10855,2,14
16364,10/22/2019,49.75,2790,3,10
16365,10/22/2019,317.1,3369,4,11
16366,10/22/2019,199.6,10470,5,12
16367,10/22/2019,498.95,4852,6,13
16368,10/22/2019,539.3,7533,7,14
16369,10/22/2019,296.5,5953,8,1
16370,10/22/2019,108.75,10692,9,2
16371,10/22/2019,139.65,8922,10,3
16372,10/22/2019,320.05,3372,11,4
16373,10/22/2019,159.6,4245,12,5
16374,10/22/2019,179.7,1438,13,6
16375,10/22/2019,99.95,3845,14,7
16376,10/22/2019,169.65,11159,15,8
16377,10/22/2019,139.65,3768,16,9
16378,10/22/2019,2,9455,1,10
16379,10/22/2019,25.9,3867,2,11
16380,10/22/2019,449.5,8777,3,12
16381,10/22/2019,239.5,8652,4,13
16382,10/22/2019,19.95,3789,5,14
16383,10/22/2019,399.2,5603,6,15
16384,10/22/2019,59.9,5583,7,16
16385,10/22/2019,77.7,2633,8,17
16386,10/22/2019,139.5,388,9,18
16387,10/22/2019,164.5,542,10,19
16388,10/22/2019,649.5,6479,11,20
16389,10/22/2019,90.65,7971,12,21
16390,10/22/2019,419.65,7422,13,22
16391,10/22/2019,1603.7,7965,14,23
16392,10/22/2019,219.45,5680,15,24
16393,10/22/2019,103.6,5565,16,25
16394,10/22/2019,51.8,7016,16,1
16395,10/22/2019,251.6,7431,11,12
16396,10/22/2019,234.4,4346,12,13
16397,10/22/2019,244.3,5254,13,14
16398,10/22/2019,119.8,2420,14,10
16399,10/22/2019,131.7,6347,15,11
16400,10/22/2019,159.6,9282,16,12
16401,10/22/2019,79.8,1598,1,13
16402,10/22/2019,239.8,4402,2,14
16403,10/22/2019,79.8,6365,3,10
16404,10/23/2019,99.9,11657,4,11
16405,10/23/2019,1689.05,11658,5,12
16406,10/23/2019,264.35,11659,6,13
16407,10/23/2019,1000,11660,7,14
16408,10/23/2019,283.05,11661,8,1
16409,10/23/2019,64.75,11662,9,2
16410,10/23/2019,307.5,11663,10,3
16411,10/23/2019,279.8,11664,11,4
16412,10/23/2019,382.9,11665,12,5
16413,10/23/2019,1471.5,11666,13,6
16414,10/23/2019,255.15,11667,14,7
16415,10/23/2019,52.85,11668,15,8
16416,10/23/2019,219.45,11669,16,9
16417,10/23/2019,44.95,11670,1,10
16418,10/23/2019,119.7,11671,2,11
16419,10/23/2019,89.7,11672,3,12
16420,10/23/2019,189.55,11673,4,13
16421,10/23/2019,263.35,11674,5,14
16422,10/23/2019,214.65,11675,6,15
16423,10/23/2019,79.8,11676,7,16
16424,10/23/2019,210.35,11677,8,17
16425,10/23/2019,189.7,11678,9,18
16426,10/23/2019,259.5,11679,10,19
16427,10/23/2019,325.35,11680,11,20
16428,10/23/2019,100,11681,12,21
16429,10/23/2019,143,11682,13,22
16430,10/23/2019,949.35,11683,14,23
16431,10/23/2019,79.8,11684,15,24
16432,10/23/2019,299.4,11685,16,25
16433,10/23/2019,429.45,11686,16,1
16434,10/23/2019,519.7,11687,11,12
16435,10/23/2019,279.6,11688,12,13
16436,10/23/2019,239.55,11689,13,14
16437,10/23/2019,99.75,11690,14,10
16438,10/23/2019,279.3,11691,15,11
16439,10/23/2019,159.6,1459,16,12
16440,10/23/2019,206.5,2465,1,13
16441,10/23/2019,450.85,5514,2,14
16442,10/23/2019,179.55,2321,3,10
16443,10/23/2019,9.96,3630,4,11
16444,10/23/2019,239.8,3539,5,12
16445,10/23/2019,77.7,4923,6,13
16446,10/23/2019,214.85,5864,7,14
16447,10/23/2019,7,4321,8,1
16448,10/23/2019,83.8,10016,9,2
16449,10/23/2019,451.6,8932,10,3
16450,10/23/2019,139.65,10563,11,4
16451,10/23/2019,421.5,2291,12,5
16452,10/23/2019,230.3,4418,13,6
16453,10/23/2019,241.45,10805,14,7
16454,10/23/2019,359.7,3586,15,8
16455,10/23/2019,699.25,4803,16,9
16456,10/23/2019,7,7885,1,10
16457,10/23/2019,19.9,9912,2,11
16458,10/23/2019,206.6,6721,3,12
16459,10/23/2019,374.55,9552,4,13
16460,10/23/2019,52.8,3597,5,14
16461,10/23/2019,39.9,5637,6,15
16462,10/23/2019,384.15,2459,7,16
16463,10/23/2019,359.25,11311,8,17
16464,10/23/2019,119.7,3946,9,18
16465,10/23/2019,230.65,2335,10,19
16466,10/23/2019,119.7,7318,11,20
16467,10/23/2019,59.9,4518,12,21
16468,10/23/2019,39.9,10206,13,22
16469,10/23/2019,329.5,269,14,23
16470,10/23/2019,99.8,3466,15,24
16471,10/23/2019,149.75,10907,16,25
16472,10/23/2019,59.9,5852,16,1
16473,10/24/2019,339.9,11692,11,12
16474,10/24/2019,298.2,11693,12,13
16475,10/24/2019,509,11694,13,14
16476,10/24/2019,443.05,11695,14,10
16477,10/24/2019,112.75,11696,15,11
16478,10/24/2019,39.8,11697,16,12
16479,10/24/2019,209.4,11698,1,13
16480,10/24/2019,126.55,11699,2,14
16481,10/24/2019,1369.2,11700,3,10
16482,10/24/2019,599.75,11701,4,11
16483,10/24/2019,364.2,11702,5,12
16484,10/24/2019,79.8,11703,6,13
16485,10/24/2019,414.15,11704,7,14
16486,10/24/2019,124.6,11705,8,1
16487,10/24/2019,59.8,11706,9,2
16488,10/24/2019,399.6,11707,10,3
16489,10/24/2019,1124.75,11708,11,4
16490,10/24/2019,174.65,11709,12,5
16491,10/24/2019,19.95,11710,13,6
16492,10/24/2019,814.15,11711,14,7
16493,10/24/2019,559.4,11712,15,8
16494,10/24/2019,415.1,11713,16,9
16495,10/24/2019,99.75,11714,1,10
16496,10/24/2019,99.75,11715,2,11
16497,10/24/2019,239.65,11716,3,12
16498,10/24/2019,69.95,11717,4,13
16499,10/24/2019,174.65,11718,5,14
16500,10/24/2019,1000,11719,6,15
16501,10/24/2019,51.8,11720,7,16
16502,10/24/2019,104.65,11721,8,17
16503,10/24/2019,118.65,11722,9,18
16504,10/24/2019,1253.35,11723,10,19
16505,10/24/2019,519.55,11724,11,20
16506,10/24/2019,1009.3,11725,12,21
16507,10/24/2019,199.9,11726,13,22
16508,10/24/2019,111.8,11727,14,23
16509,10/24/2019,197.55,11728,15,24
16510,10/24/2019,209.65,11729,16,25
16511,10/24/2019,185.55,7222,16,1
16512,10/24/2019,369.6,6009,11,12
16513,10/24/2019,159.55,9625,12,13
16514,10/24/2019,659.35,9762,13,14
16515,10/24/2019,200.5,10997,14,10
16516,10/24/2019,668.35,4297,15,11
16517,10/24/2019,103.75,4149,16,12
16518,10/24/2019,9,2469,1,13
16519,10/24/2019,487.2,861,2,14
16520,10/24/2019,219.45,10602,3,10
16521,10/24/2019,38.85,9498,4,11
16522,10/24/2019,419.7,10768,5,12
16523,10/24/2019,227.4,8625,6,13
16524,10/24/2019,1,10551,7,14
16525,10/24/2019,179.55,8344,8,1
16526,10/24/2019,375.2,4328,9,2
16527,10/24/2019,100.7,129,10,3
16528,10/24/2019,176.4,2690,11,4
16529,10/24/2019,112.75,8165,12,5
16530,10/24/2019,25.9,7950,13,6
16531,10/24/2019,74.75,11031,14,7
16532,10/24/2019,825.2,3184,15,8
16533,10/24/2019,59.95,3376,16,9
16534,10/24/2019,214.45,11610,1,10
16535,10/24/2019,139.65,9421,2,11
16536,10/24/2019,916.75,8356,3,12
16537,10/24/2019,278.2,8586,4,13
16538,10/24/2019,104.75,4379,5,14
16539,10/24/2019,124.7,9685,6,15
16540,10/24/2019,59.8,5067,7,16
16541,10/24/2019,134.55,7703,8,17
16542,10/24/2019,99.95,6917,9,18
16543,10/24/2019,169.6,1677,10,19
16544,10/24/2019,159.6,8612,11,20
16545,10/24/2019,154.65,5987,12,21
16546,10/24/2019,170.35,4376,13,22
16547,10/24/2019,179.7,798,14,23
16548,10/24/2019,209.45,10682,15,24
16549,10/24/2019,339.65,4786,16,25
16550,10/24/2019,77.7,10404,16,1
16551,10/24/2019,51.8,8454,11,12
16552,10/24/2019,193.65,11238,12,13
16553,10/24/2019,734.15,8886,13,14
16554,10/24/2019,139.65,3682,14,10
16555,10/24/2019,13,7971,15,11
16556,10/24/2019,119.6,10884,16,12
16557,10/24/2019,141.9,9762,1,13
16558,10/24/2019,361.05,1661,2,14
16559,10/24/2019,129.65,11702,3,10
16560,10/25/2019,195.3,11730,4,11
16561,10/25/2019,150.5,11731,5,12
16562,10/25/2019,179.55,11732,6,13
16563,10/25/2019,374.4,11733,7,14
16564,10/25/2019,139.65,11734,8,1
16565,10/25/2019,279.5,11735,9,2
16566,10/25/2019,119.7,11736,10,3
16567,10/25/2019,223.6,11737,11,4
16568,10/25/2019,403.65,11738,12,5
16569,10/25/2019,285.4,11739,13,6
16570,10/25/2019,89.55,11740,14,7
16571,10/25/2019,314.45,11741,15,8
16572,10/25/2019,74.65,11742,16,9
16573,10/25/2019,105.7,11743,1,10
16574,10/25/2019,259.35,11744,2,11
16575,10/25/2019,369.6,11745,3,12
16576,10/25/2019,21.95,11746,4,13
16577,10/25/2019,306.25,11747,5,14
16578,10/25/2019,259.6,11748,6,15
16579,10/25/2019,19.95,11749,7,16
16580,10/25/2019,239.4,11750,8,17
16581,10/25/2019,19.92,11751,9,18
16582,10/25/2019,185.5,11752,10,19
16583,10/25/2019,399.5,11753,11,20
16584,10/25/2019,14.95,11754,12,21
16585,10/25/2019,355.15,11755,13,22
16586,10/25/2019,195.65,11756,14,23
16587,10/25/2019,77.7,11757,15,24
16588,10/25/2019,19.95,11758,16,25
16589,10/25/2019,754.3,11759,16,1
16590,10/25/2019,138.6,11760,11,12
16591,10/25/2019,39.9,11761,12,13
16592,10/25/2019,100,11762,13,14
16593,10/25/2019,259.25,11763,14,10
16594,10/25/2019,139.65,11764,15,11
16595,10/25/2019,176.4,11765,16,12
16596,10/25/2019,25,11766,1,13
16597,10/25/2019,413.85,11767,2,14
16598,10/25/2019,191.55,11768,3,10
16599,10/25/2019,671.2,11769,4,11
16600,10/25/2019,419.45,11770,5,12
16601,10/25/2019,432.5,11771,6,13
16602,10/25/2019,812.05,11772,7,14
16603,10/25/2019,131.75,11773,8,1
16604,10/25/2019,29.95,11774,9,2
16605,10/25/2019,395.85,11775,10,3
16606,10/25/2019,559.6,11776,11,4
16607,10/25/2019,139.65,11777,12,5
16608,10/25/2019,209.85,11778,13,6
16609,10/25/2019,809.1,11779,14,7
16610,10/25/2019,333.1,11780,15,8
16611,10/25/2019,289.35,11781,16,9
16612,10/25/2019,150.5,11782,1,10
16613,10/25/2019,177.5,11783,2,11
16614,10/25/2019,1000,11784,3,12
16615,10/25/2019,799.6,11785,4,13
16616,10/25/2019,138.5,11786,5,14
16617,10/25/2019,421.65,11787,6,15
16618,10/25/2019,250.25,11788,7,16
16619,10/25/2019,119.7,11789,8,17
16620,10/25/2019,253.45,11790,9,18
16621,10/25/2019,399.4,11791,10,19
16622,10/25/2019,295.15,11792,11,20
16623,10/25/2019,10,11793,12,21
16624,10/25/2019,179.55,11794,13,22
16625,10/25/2019,304.3,11795,14,23
16626,10/25/2019,309.6,11796,15,24
16627,10/25/2019,624.15,11797,16,25
16628,10/25/2019,179.55,11798,16,1
16629,10/25/2019,282.35,11799,1,20
16630,10/25/2019,169.5,11800,2,21
16631,10/25/2019,619.45,11801,3,22
16632,10/25/2019,134.6,11802,4,23
16633,10/25/2019,739.15,11803,5,24
16634,10/25/2019,257.25,11804,6,25
16635,10/25/2019,119.8,11805,7,1
16636,10/25/2019,55.9,11806,8,2
16637,10/25/2019,529.45,11807,9,3
16638,10/25/2019,819.35,11808,10,4
16639,10/25/2019,999.3,11809,11,6
16640,10/25/2019,99.75,11810,12,7
16641,10/25/2019,396.1,11811,13,8
16642,10/25/2019,286.15,11080,14,9
16643,10/25/2019,17.95,9342,15,10
16644,10/25/2019,7,1407,16,11
16645,10/25/2019,335.1,11520,1,19
16646,10/25/2019,25.9,8458,2,20
16647,10/25/2019,127.75,4508,3,21
16648,10/25/2019,59.95,2007,4,22
16649,10/25/2019,137.55,2548,5,23
16650,10/25/2019,315.85,8043,6,24
16651,10/25/2019,79.75,4158,7,25
16652,10/25/2019,179.55,11367,8,1
16653,10/25/2019,116.55,2348,9,2
16654,10/25/2019,77.7,9257,10,3
16655,10/25/2019,119.7,8947,11,4
16656,10/25/2019,304.35,8623,12,6
16657,10/25/2019,361.25,8746,13,7
16658,10/25/2019,599.7,4574,14,8
16659,10/25/2019,339.2,1300,15,9
16660,10/25/2019,314.55,3428,16,10
16661,10/25/2019,103.6,7495,1,11
16662,10/25/2019,1,8428,2,19
16663,10/25/2019,179.55,10436,3,20
16664,10/25/2019,24.95,11499,4,21
16665,10/25/2019,174.6,8051,5,22
16666,10/25/2019,349.75,4308,6,23
16667,10/25/2019,79.8,4246,7,24
16668,10/25/2019,77.7,7012,8,25
16669,10/25/2019,359.7,10076,9,1
16670,10/25/2019,161.4,2094,10,2
16671,10/25/2019,576.5,6847,11,3
16672,10/25/2019,3,3209,12,4
16673,10/25/2019,628.75,6653,13,6
16674,10/25/2019,159.6,7034,14,7
16675,10/25/2019,44.9,4291,15,8
16676,10/25/2019,285.4,6895,16,9
16677,10/25/2019,239.8,5334,1,10
16678,10/25/2019,59.85,4634,2,11
16679,10/25/2019,29.85,11712,3,19
16680,10/25/2019,179.5,11602,4,20
16681,10/25/2019,258.4,1800,5,21
16682,10/25/2019,289.5,5013,6,22
16683,10/25/2019,149.7,2476,7,23
16684,10/25/2019,379.2,10629,8,24
16685,10/25/2019,75.21,10179,9,25
16686,10/25/2019,89.7,3356,10,1
16687,10/25/2019,119.7,3598,11,2
16688,10/25/2019,969.05,7134,12,3
16689,10/25/2019,131.7,4588,13,4
16690,10/25/2019,8,6806,14,6
16691,10/25/2019,489.65,57,15,7
16692,10/25/2019,505.65,3218,16,8
16693,10/25/2019,64.75,3127,1,9
16694,10/25/2019,899.55,2640,2,10
16695,10/25/2019,144.55,9385,3,11
16696,10/25/2019,139.75,4457,4,19
16697,10/25/2019,279.6,1495,5,20
16698,10/25/2019,112.6,9676,6,21
16699,10/25/2019,209.65,5449,7,22
16700,10/25/2019,19.9,8376,8,23
16701,10/25/2019,47.9,5439,9,24
16702,10/26/2019,155.55,11812,10,25
16703,10/26/2019,144.55,11813,11,1
16704,10/26/2019,419.65,11814,12,2
16705,10/26/2019,44.85,11815,13,3
16706,10/26/2019,727.3,11816,14,4
16707,10/26/2019,159.65,11817,15,1
16708,10/26/2019,139.65,11818,16,2
16709,10/26/2019,189.65,11819,1,3
16710,10/26/2019,144.88,11820,2,4
16711,10/26/2019,165.7,11821,3,5
16712,10/26/2019,43.9,11822,4,6
16713,10/26/2019,699.65,11823,5,7
16714,10/26/2019,709.3,11824,6,8
16715,10/26/2019,159.6,11825,7,9
16716,10/26/2019,269.55,11826,8,10
16717,10/26/2019,274.2,11827,9,11
16718,10/26/2019,167.7,11828,10,12
16719,10/26/2019,1039.9,11829,11,13
16720,10/26/2019,179.55,11830,12,14
16721,10/26/2019,159.65,11831,13,15
16722,10/26/2019,372.6,11832,14,16
16723,10/26/2019,219.45,11833,15,17
16724,10/26/2019,429.55,11834,16,18
16725,10/26/2019,507.2,11835,1,19
16726,10/26/2019,111.8,11836,2,20
16727,10/26/2019,227.45,11837,3,21
16728,10/26/2019,59.85,11838,4,22
16729,10/26/2019,651.5,11839,5,23
16730,10/26/2019,639.45,11840,6,24
16731,10/26/2019,59.85,11841,7,25
16732,10/26/2019,74.85,11842,8,1
16733,10/26/2019,232.7,11843,9,2
16734,10/26/2019,559.6,11844,10,3
16735,10/26/2019,599.7,11845,11,4
16736,10/26/2019,29.85,11846,12,5
16737,10/26/2019,251.55,11847,13,6
16738,10/26/2019,265.4,11848,14,7
16739,10/26/2019,268.2,11849,15,8
16740,10/26/2019,319.45,11850,16,9
16741,10/26/2019,369.15,11851,1,10
16742,10/26/2019,1142.45,11852,2,11
16743,10/26/2019,175.35,11853,3,12
16744,10/26/2019,21.95,11854,4,13
16745,10/26/2019,64.75,11855,5,14
16746,10/26/2019,38.85,11856,6,15
16747,10/26/2019,90.65,11857,7,16
16748,10/26/2019,249.5,11858,8,17
16749,10/26/2019,635.35,11859,9,18
16750,10/26/2019,369.7,11860,10,19
16751,10/26/2019,77.7,11861,11,20
16752,10/26/2019,99.7,11862,12,21
16753,10/26/2019,190.65,11863,13,22
16754,10/26/2019,1409.2,11864,14,23
16755,10/26/2019,419.3,11865,15,24
16756,10/26/2019,924.55,11866,16,25
16757,10/26/2019,171.5,11867,1,19
16758,10/26/2019,585.05,11868,2,20
16759,10/26/2019,250,11869,3,21
16760,10/26/2019,179.55,11870,4,22
16761,10/26/2019,799.6,11871,5,23
16762,10/26/2019,534.35,11872,6,24
16763,10/26/2019,64.75,11873,7,25
16764,10/26/2019,264.6,11874,8,1
16765,10/26/2019,233.6,11875,9,2
16766,10/26/2019,149.7,11876,10,3
16767,10/26/2019,144.55,11877,11,4
16768,10/26/2019,253.1,11878,12,5
16769,10/26/2019,129.6,11879,13,6
16770,10/26/2019,144.65,11880,14,7
16771,10/26/2019,899.55,11881,15,8
16772,10/26/2019,189.35,11882,16,9
16773,10/26/2019,24.95,11883,1,10
16774,10/26/2019,129.5,11884,2,11
16775,10/26/2019,277.35,11885,3,19
16776,10/26/2019,559.6,1983,4,20
16777,10/26/2019,337.15,1623,5,21
16778,10/26/2019,255.35,6489,6,22
16779,10/26/2019,239.5,6314,7,23
16780,10/26/2019,378.85,10744,8,24
16781,10/26/2019,651.5,4787,9,25
16782,10/26/2019,344.55,3788,10,1
16783,10/26/2019,331.35,3528,11,2
16784,10/26/2019,178.6,5422,12,3
16785,10/26/2019,400.1,10968,13,4
16786,10/26/2019,308.3,11483,14,5
16787,10/26/2019,351.3,8549,15,6
16788,10/26/2019,149.75,10751,16,7
16789,10/26/2019,163.4,9856,1,8
16790,10/26/2019,501.4,2102,2,9
16791,10/26/2019,155.55,3221,3,10
16792,10/26/2019,77.7,288,4,11
16793,10/26/2019,363.35,8364,5,10
16794,10/26/2019,324.05,8617,6,11
16795,10/26/2019,693,10455,7,12
16796,10/26/2019,579.55,7538,8,13
16797,10/26/2019,111.6,5603,9,14
16798,10/26/2019,9,6555,10,10
16799,10/26/2019,55.9,2493,11,11
16800,10/26/2019,339.4,10242,12,12
16801,10/26/2019,116.75,7740,13,13
16802,10/26/2019,89.85,3818,14,14
16803,10/26/2019,270.2,5287,15,10
16804,10/26/2019,354,4682,16,11
16805,10/26/2019,49.9,10597,1,12
16806,10/26/2019,119.7,4426,2,13
16807,10/26/2019,250.45,4149,3,14
16808,10/26/2019,289.45,3418,4,1
16809,10/26/2019,9,1407,5,2
16810,10/26/2019,211.55,5589,6,3
16811,10/26/2019,65.85,10807,7,4
16812,10/26/2019,186.2,5635,8,5
16813,10/26/2019,759.3,4168,9,6
